iata,name,city,state,country,lat,long,dst,tz,utc_offset
MDD,Midland Airpark,Midland,TX,USA,32.03652444,-102.1010278,,America/Chicago,-5.0
MFE,Mc Allen Miller International Airport,McAllen,TX,USA,26.17583333,-98.23861111,A,America/Chicago,-5.0
MNZ,Manassas Regional Airport/Harry P. Davis Field,Hamilton,TX,USA,31.66592639,-98.1486375,A,America/Chicago,-5.0
MRF,Marfa Municipal Airport,Marfa,TX,USA,30.37147222,-104.0166944,A,America/Chicago,-5.0
MSA,Muskrat Dam Airport,Mount Pleasant,TX,USA,33.12936111,-94.97563889,A,America/Chicago,-5.0
MWL,Mineral Wells Airport,Mineral Wells,TX,USA,32.78160556,-98.060175,A,America/Chicago,-5.0
OCH,Nacogdoches-A.L. Mangham Jr. Regional,Nacogdoches,TX,USA,31.57802778,-94.70954167,,America/Chicago,-5.0
ODO,Bodaybo Airport,Odessa,TX,USA,31.92056722,-102.3870892,N,America/Chicago,-5.0
ONY,Olney Municipal,Olney,TX,USA,33.35088056,-98.81916667,,America/Chicago,-5.0
ORG,Zorg en Hoop Airport,Orange,TX,USA,30.06916667,-93.80091667,U,America/Chicago,-5.0
OZA,Ozona Municipal Airport,Ozona,TX,USA,30.73528028,-101.2029719,A,America/Chicago,-5.0
PEQ,Pecos Municipal Airport,Pecos City,TX,USA,31.3823575,-103.5107017,A,America/Chicago,-5.0
PEZ,Penza Airport,Pleasanton,TX,USA,28.95419444,-98.51998917,N,America/Chicago,-5.0
PIL,Carlos Miguel Gimenez Airport,Port Isabel,TX,USA,26.16621,-97.34588611,S,America/Chicago,-5.0
PPA,Perry Lefors Field,Pampa,TX,USA,35.61298806,-100.9962608,A,America/Chicago,-5.0
PRX,Cox Field,Paris,TX,USA,33.63660667,-95.45073194,A,America/Chicago,-5.0
PSN,Palestine Municipal,Palestine,TX,USA,31.77969444,-95.70630556,,America/Chicago,-5.0
PSX,Palacios Municipal Airport,Palacios,TX,USA,28.72751778,-96.2509675,A,America/Chicago,-5.0
PVW,Hale County,Plainview,TX,USA,34.16814722,-101.7173361,,America/Chicago,-5.0
PWG,McGregor Exectuive ,Waco,TX,USA,31.48491667,-97.31652778,,America/Chicago,-5.0
PYX,Perryton Ochiltree County,Perryton,TX,USA,36.41200333,-100.7517883,,America/Chicago,-5.0
Q00,Littlefield Municipal,Littlefield,TX,USA,33.92395306,-102.38668309999998,,America/Chicago,-5.0
Q06,City of Tulia/Swisher County Municipal,Tulia,TX,USA,34.56682472,-101.7814611,,America/Chicago,-5.0
Q24,Levelland Municipal,Levelland,TX,USA,33.54980833,-102.3727333,,America/Chicago,-5.0
Q26,Terry County,Brownfield,TX,USA,33.173675,-102.1926208,,America/Chicago,-5.0
Q41,Floydada Municipal,Floydada,TX,USA,34.00230056,-101.330435,,America/Chicago,-5.0
Q55,Dimmitt Municipal,Dimmitt,TX,USA,34.56673556,-102.3226947,,America/Chicago,-5.0
RBD,Dallas Executive Airport,Dallas,TX,USA,32.68086111,-96.86819444,A,America/Chicago,-5.0
RFG,Refugio-Rooke ,Refugio,TX,USA,28.29361694,-97.32304833,,America/Chicago,-5.0
RKP,Aransas County Airport,Rockport,TX,USA,28.08677778,-97.04461111,A,America/Chicago,-5.0
SAT,San Antonio International Airport,San Antonio,TX,USA,29.53369444,-98.46977778,A,America/Chicago,-5.0
SEP,Stephenville Clark Regional Airport,Stephenville,TX,USA,32.21532333,-98.17766722,A,America/Chicago,-5.0
SGR,Sugar Land Regional Airport,Houston,TX,USA,29.62225306,-95.65652889,A,America/Chicago,-5.0
SJT,San Angelo Regional Mathis Field,San Angelo,TX,USA,31.35775,-100.4963056,A,America/Chicago,-5.0
SLR,Sulphur Springs Municipal,Sulphur Springs,TX,USA,33.15983333,-95.62113889,,America/Chicago,-5.0
SNK,Winston ,Snyder,TX,USA,32.69338667,-100.9504525,,America/Chicago,-5.0
SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,TX,USA,33.98879611,-98.49189333,A,America/Chicago,-5.0
SPX,Houston-Gulf,Houston,TX,USA,29.50836111,-95.05133333,,America/Chicago,-5.0
SSF,Stinson Municipal Airport,San Antonio,TX,USA,29.3370075,-98.47114056,A,America/Chicago,-5.0
